time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
4.5,-1.8309782891821,-2.01669245835849,-2.27567079725195,-1.25604328685625,-0.764739233359535,-3.07805450746827,-3.56702066194045,-1.17083331063109
4.66666666666667,-1.83061158712574,-2.01747557139912,-2.27613724105307,-1.2545928238408,-0.762433027599612,-3.07316394522377,-3.56294634630353,-1.16746160950342
4.83333333333333,-1.83026527331374,-2.0182803445945,-2.27650079148399,-1.25299405177316,-0.760144829330021,-3.06830293439962,-3.55882451128292,-1.16407388826873
5,-1.82992254933253,-2.0190774382091,-2.27672795722668,-1.25120978330338,-0.757852554360569,-3.06346035916827,-3.5546341414492,-1.16064879912085
5.16666666666667,-1.82956539233648,-2.0198366041146,-2.27678595011296,-1.24920521712928,-0.7555329458127,-3.05862219931907,-3.55035382947935,-1.15716407631498
5.33333333333333,-1.82917455705673,-2.02052668895993,-2.27664268912288,-1.24694794319259,-0.75316157353512,-3.05377152764694,-3.54596177867921,-1.15359653918787
5.5,-1.82872957717635,-2.02111563616085,-2.27626680310559,-1.24440794646229,-0.750712832042685,-3.04888850618515,-3.54143580441277,-1.14992209403691
5.66666666666667,-1.82820876595961,-2.02157048655213,-2.27562763203427,-1.24155760910719,-0.748159937142253,-3.04395038149189,-3.53675333430036,-1.1461157346905
5.83333333333333,-1.82758921602289,-2.02185737754629,-2.27469522660809,-1.23837171086101,-0.745474921409331,-3.03893147920058,-3.531891407048,-1.14215154160276
6,-1.82684679813499,-2.02194154064241,-2.27344034601308,-1.2348274273829,-0.742628628678153,-3.03380319804201,-3.52682666977023,-1.13800267930521
6.16666666666667,-1.82595615893408,-2.02178729712778,-2.27183445365409,-1.23090432641671,-0.739590707707258,-3.02853400354603,-3.5215353736683,-1.13364139204806
6.33333333333333,-1.82489071744764,-2.02135805181425,-2.26984971066816,-1.22658436155098,-0.736329605180609,-3.02308942162798,-3.5159933679247,-1.12903899746204
6.5,-1.82364567936099,-2.02064786072352,-2.26748579653616,-1.22187286305825,-0.732835412567182,-3.01745750136268,-3.51020099439982,-1.12419425574117
6.66666666666667,-1.82223879118009,-2.01968226369492,-2.26476968563559,-1.21679877064881,-0.729119257514675,-3.01164721015207,-3.50418286675237,-1.1191333100848
6.83333333333333,-1.82068770444218,-2.0184871338004,-2.26172871470667,-1.21139375953452,-0.725190160064512,-3.00566217614606,-3.49796286626449,-1.11388128845217
7,-1.81900998133082,-2.01708868523872,-2.25839058991016,-1.20569224785206,-0.721055049827523,-2.99950070511552,-3.49156414956828,-1.10846231143203
7.16666666666667,-1.81722309951677,-2.01551348013576,-2.25478339283705,-1.19973140244777,-0.716718783730429,-2.99315579839853,-3.48500915517977,-1.10289949899393
7.33333333333333,-1.81534281050692,-2.01377834148434,-2.25092132646925,-1.19353263393719,-0.712181375778229,-2.98662017287895,-3.47830729992251,-1.09720803891843
7.5,-1.81338241715671,-2.01188986722237,-2.2468049229662,-1.18710048167126,-0.707439650285576,-2.97988975837428,-3.47145600983287,-1.09139551723134
7.66666666666667,-1.81135406012262,-2.00985428296138,-2.24243540887239,-1.1804405677411,-0.702490854904944,-2.97296044385219,-3.46445354851958,-1.08546902475456
7.83333333333333,-1.80926872278647,-2.00767744890175,-2.23781471072272,-1.17355960227197,-0.697332664896196,-2.96582808280933,-3.45729902496009,-1.079435164981
8,-1.80713623755536,-2.00536486851301,-2.23294546212929,-1.16646539017154,-0.691963189113716,-2.95848850022986,-3.44999240260798,-1.073300063002
8.16666666666667,-1.80496529334326,-2.00292169873933,-2.22783101216936,-1.15916683919677,-0.686380977597943,-2.95093750098985,-3.44253450963835,-1.06706937534141
8.33333333333333,-1.80276344404006,-2.00035276148928,-2.22247543489264,-1.15167396920178,-0.680585030656691,-2.94317087957276,-3.43492705015714,-1.06074830054861
8.5,-1.80053711777155,-1.99766255616599,-2.21688353976345,-1.14399792242641,-0.67457480931926,-2.9351844309587,-3.42717261619723,-1.05434159040025
8.66666666666667,-1.79829162675259,-1.99485527299168,-2.2110608828505,-1.13615097468226,-0.668350247043747,-2.9269739625479,-3.41927470032194,-1.047853561558
8.83333333333333,-1.79603117753382,-1.9919348068773,-2.20501377857347,-1.12814654728949,-0.661911762555043,-2.91853530697571,-3.41123770865337,-1.04128810752646
9,-1.79375888143951,-1.98890477158428,-2.19874931181204,-1.11999921961383,-0.655260273686936,-2.90986433567272,-3.40306697413894,-1.03464871075195
9.16666666666667,-1.79147676499185,-1.9857685139214,-2.19227535017834,-1.11172474204893,-0.648397212098038,-2.90095697301937,-3.39476876986562,-1.02793845469891
9.33333333333333,-1.78918578011434,-1.98252912771604,-2.18560055625013,-1.10334004928527,-0.641324538727157,-2.89180921094069,-3.38635032222722,-1.02116003573711
9.5,-1.78688581390356,-1.97918946729396,-2.17873439955657,-1.0948632737017,-0.634044759848932,-2.88241712378129,-3.37781982374511,-1.01431577466797
9.66666666666667,-1.78457569775595,-1.97575216019751,-2.17168716810444,-1.08631375871173,-0.626560943586229,-2.87277688329675,-3.36918644533836,-1.0074076277144
9.83333333333333,-1.78225831812287,-1.97222619638531,-2.16447610294935,-1.07771830732012,-0.61888482751226,-2.8628958873092,-3.36047015885791,-1.00044650264511
10,-1.77994232202382,-1.96862958079352,-2.15712837183523,-1.06911285574014,-0.611039743364684,-2.85279656556117,-3.35170399773978,-0.993454797022784
10.1666666666667,-1.77763785942906,-1.9649840701187,-2.14967642054966,-1.06053706332612,-0.603053978691828,-2.84250715958936,-3.34292536495597,-0.986458349089166
10.3333333333333,-1.77535657236785,-1.96131515635247,-2.14215795701742,-1.05203429783843,-0.594960764588629,-2.83206171047668,-3.33417601747242,-0.979486420839783
10.5,-1.77311158009272,-1.95765204476044,-2.13461593044526,-1.04365161566,-0.586798257269114,-2.82150004040215,-3.32550204533476,-0.972571676222062
10.6666666666667,-1.7709036460124,-1.95400202069284,-2.12707263877599,-1.03540716612547,-0.578595015222386,-2.81086722522423,-3.31693715682207,-0.96573558837308
10.8333333333333,-1.76872104523447,-1.95034930600358,-2.11952675624289,-1.02728828239082,-0.570366227821502,-2.80020747116907,-3.30849848758202,-0.958985779723131
11,-1.76655331597697,-1.94668009793318,-2.11197771855679,-1.01928309359997,-0.562126327434965,-2.78956156454191,-3.30020120004351,-0.952329263946663
11.1666666666667,-1.7643912572745,-1.94298256595637,-2.10442571998133,-1.01138051270625,-0.553888980311214,-2.77896687226914,-3.29205848171122,-0.945772443762904
11.3333333333333,-1.76222692677789,-1.93924684877614,-2.09687171064904,-1.00357022700596,-0.545667078302623,-2.76845734059478,-3.2840815429515,-0.939321108406014
11.5,-1.76005363866212,-1.93546505148333,-2.08931739412221,-0.995842691146804,-0.53747273146341,-2.75806349224547,-3.2762796143795,-0.932980430844247
11.6666666666667,-1.75786596165755,-1.93163124290144,-2.08176522520225,-0.988189122377231,-0.529317261565827,-2.74781242238485,-3.26865994395766,-0.926754964827614
11.8333333333333,-1.75565971721921,-1.92774145313604,-2.07421840799162,-0.980601497805153,-0.521211196585505,-2.73772779368254,-3.26122779391588,-0.920648641843713
12,-1.75343197784868,-1.92379367134758,-2.06668089421143,-0.973072553434593,-0.51316426621097,-2.72782983082578,-3.25398643760251,-0.914664768060497
12.1666666666667,-1.75118106558307,-1.91978784376694,-2.05915738177833,-0.965595784749144,-0.505185398434755,-2.71813531480445,-3.24693715637604,-0.908806021335509
