time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
376,4.19488342104555,3.02369461586408,3.38694224831681,4.76379901755328,0.940510395426505,-0.975222118271343,-6.15898126562302,-13.3231793773274
376.166666666667,4.12486565341917,2.91114149873424,3.32885740906751,4.72162306762494,0.875797842138826,-0.950736876716093,-6.14812082623817,-13.4097284535496
376.333333333333,4.05494842092762,2.79961506296995,3.271546404292,4.67926168374673,0.811240204177581,-0.925045109061933,-6.13551797334459,-13.4929936419944
376.5,3.98494712259729,2.68880720924365,3.21477074504589,4.63655374342113,0.746791082940279,-0.898326100746913,-6.12139023170439,-13.5731724321418
376.666666666667,3.91478741949325,2.57858233984965,3.1584078431665,4.59341623340415,0.68255645124149,-0.870584599639264,-6.10583704896619,-13.650283300446
376.833333333333,3.84437837354721,2.46878422658255,3.10231383114115,4.5497440414865,0.618646414697699,-0.841842774685143,-6.08899783763565,-13.7243597291334
377,3.77361250710835,2.35923609322594,3.04632362415225,4.50540999884612,0.555174631493262,-0.81214126397643,-6.0710524456735,-13.7954502663728
377.166666666667,3.70236586875837,2.249740704672,2.99025098412994,4.46026492222307,0.492257565790791,-0.78154048856357,-6.05222172661145,-13.863618589279
377.333333333333,3.63052382533001,2.14010465902018,2.93391024570504,4.41415317337766,0.429923233569004,-0.750154816403032,-6.03270365047906,-13.9289621052172
377.5,3.55799955189395,2.03016781800227,2.87714390344443,4.36693861915804,0.368115612693693,-0.718132334410911,-6.01263933118234,-13.9915926152737
377.666666666667,3.48471753355606,1.91979379308958,2.81981471195242,4.31850206305692,0.306787476799808,-0.685611640935716,-5.99216034820947,-14.0516080824359
377.833333333333,3.41061355200958,1.8088699180738,2.76180564505606,4.26874120287255,0.245900457680357,-0.652721734346172,-5.97138868673689,-14.1090926470457
378,3.33563466337707,1.6973072019661,2.70301983363318,4.21757057073532,0.185425115572623,-0.619581904772327,-5.95043672056264,-14.1641166776253
378.166666666667,3.25973916888604,1.58504026519997,2.64338048543111,4.16492145836544,0.125341016482061,-0.586301629246596,-5.92940723238129,-14.2167368514621
378.333333333333,3.18289657989521,1.47202726208111,2.58283079019078,4.11074183040468,0.0656368157256098,-0.552980470402078,-5.90839346595011,-14.2669962595405
378.5,3.10508757876551,1.35824979238869,2.52133381336096,4.05499622864652,0.00631034690497523,-0.519707978777353,-5.88747920469002,-14.3149245305893
378.666666666667,3.02630397705015,1.24371280499636,2.4588723816583,3.99766566997251,-0.0526312844585397,-0.486563598647643,-5.86673887122171,-14.3605379691732
