iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
254,5.388761e-02,3.913690e-01,0.000000e+00,0,0,0,2.167618e-05,3.557598e-06
255,5.373724e-02,3.926929e-01,0.000000e+00,0,0,0,2.202393e-05,3.582928e-06
256,5.354593e-02,3.909206e-01,0.000000e+00,0,0,0,2.231103e-05,3.602304e-06
257,5.332489e-02,3.867413e-01,0.000000e+00,0,0,0,2.255360e-05,3.620042e-06
258,5.308525e-02,3.807972e-01,0.000000e+00,0,0,0,2.276899e-05,3.828448e-06
259,5.285829e-02,3.743294e-01,0.000000e+00,0,0,0,2.302202e-05,4.040358e-06
260,5.263361e-02,3.673179e-01,0.000000e+00,0,0,0,2.331038e-05,4.260923e-06
261,5.240105e-02,3.596160e-01,0.000000e+00,0,0,0,2.362580e-05,4.491209e-06
262,5.215479e-02,3.511276e-01,0.000000e+00,0,0,0,2.395996e-05,4.730455e-06
263,5.189234e-02,3.418215e-01,0.000000e+00,0,0,0,2.430660e-05,4.977464e-06
264,5.161272e-02,3.316983e-01,0.000000e+00,0,0,0,2.466084e-05,5.230851e-06
265,5.131631e-02,3.207960e-01,0.000000e+00,0,0,0,2.501942e-05,5.489321e-06
266,5.100388e-02,3.091653e-01,0.000000e+00,0,0,0,2.537934e-05,5.751506e-06
267,5.067652e-02,3.073508e-01,0.000000e+00,0,0,0,2.573915e-05,6.016299e-06
268,5.033581e-02,3.084083e-01,0.000000e+00,0,0,0,2.610050e-05,6.282659e-06
269,4.998316e-02,3.092983e-01,0.000000e+00,0,0,0,2.649478e-05,6.549681e-06
270,4.962032e-02,3.100433e-01,0.000000e+00,0,0,0,2.696077e-05,6.816411e-06
271,4.924882e-02,3.106610e-01,0.000000e+00,0,0,0,2.743553e-05,7.082112e-06
272,4.887040e-02,3.111695e-01,0.000000e+00,0,0,0,2.790432e-05,7.346098e-06
273,4.848656e-02,3.115830e-01,0.000000e+00,0,0,0,2.836452e-05,7.607606e-06
274,4.809899e-02,3.119137e-01,0.000000e+00,0,0,0,2.881500e-05,7.866083e-06
275,4.770904e-02,3.121750e-01,0.000000e+00,0,0,0,2.925509e-05,8.121035e-06
276,4.731828e-02,3.123766e-01,0.000000e+00,0,0,0,2.968393e-05,8.371847e-06
277,4.692795e-02,3.228999e-01,0.000000e+00,0,0,0,3.010116e-05,8.618155e-06
278,4.653937e-02,3.371946e-01,0.000000e+00,0,0,0,3.050627e-05,8.859446e-06
279,4.615381e-02,3.512522e-01,0.000000e+00,0,0,0,3.090101e-05,9.095364e-06
