iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
107,3.489612e-02,2.664768e-01,0.000000e+00,0,0,0,2.588582e-05,5.775919e-06,5.775919e-06,0.000000e+00
108,3.599121e-02,2.818950e-01,0.000000e+00,0,0,0,2.671639e-05,5.978499e-06,5.978499e-06,0.000000e+00
109,3.707135e-02,3.009056e-01,0.000000e+00,0,0,0,2.735768e-05,6.106327e-06,6.106327e-06,0.000000e+00
110,3.813289e-02,3.192607e-01,0.000000e+00,0,0,0,2.783604e-05,6.168933e-06,6.168933e-06,0.000000e+00
111,3.917256e-02,3.369977e-01,0.000000e+00,0,0,0,2.817543e-05,6.175580e-06,6.175580e-06,0.000000e+00
112,4.018734e-02,3.725677e-01,0.000000e+00,0,0,0,2.839744e-05,6.135013e-06,6.135013e-06,0.000000e+00
113,4.117442e-02,4.169822e-01,0.000000e+00,0,0,0,2.852098e-05,6.055247e-06,6.055247e-06,0.000000e+00
114,4.213516e-02,4.609317e-01,0.000000e+00,0,0,0,2.857595e-05,5.947169e-06,5.947169e-06,0.000000e+00
115,4.315588e-02,5.055177e-01,0.000000e+00,0,0,0,2.884660e-05,5.890191e-06,5.890191e-06,0.000000e+00
116,4.416152e-02,5.500297e-01,0.000000e+00,0,0,0,2.924996e-05,5.885656e-06,5.885656e-06,0.000000e+00
117,4.118604e-02,6.782505e-02,1.413089e+02,395,83,14,2.648443e+00,7.559382e-01,3.465643e-06,7.559348e-01
118,4.455617e-02,1.811663e-01,0.000000e+00,0,0,0,2.428681e-05,4.698729e-06,4.698729e-06,0.000000e+00
119,4.400383e-02,1.993191e-01,0.000000e+00,0,0,0,1.020301e-05,2.313571e-06,2.313571e-06,0.000000e+00
120,4.733008e-02,3.311158e-01,0.000000e+00,0,0,0,1.357013e-05,3.092854e-06,3.092854e-06,0.000000e+00
121,5.008218e-02,4.350115e-01,0.000000e+00,0,0,0,1.846801e-05,3.655447e-06,3.655447e-06,0.000000e+00
122,5.187669e-02,5.134224e-01,0.000000e+00,0,0,0,2.168951e-05,3.981010e-06,3.981010e-06,0.000000e+00
123,4.762308e-02,5.923696e-02,1.665240e+02,414,85,14,7.651099e-01,1.423779e-01,3.018925e-06,1.423757e-01
124,5.164025e-02,2.236706e-01,0.000000e+00,0,0,0,2.236540e-05,3.720227e-06,3.720227e-06,0.000000e+00
125,5.223759e-02,2.590443e-01,0.000000e+00,0,0,0,1.975611e-05,3.850259e-06,3.850259e-06,0.000000e+00
126,5.307524e-02,3.102941e-01,0.000000e+00,0,0,0,2.195601e-05,4.582763e-06,4.582763e-06,0.000000e+00
127,5.355406e-02,3.419654e-01,0.000000e+00,0,0,0,2.363491e-05,5.204343e-06,5.204343e-06,0.000000e+00
128,5.369426e-02,3.746471e-01,0.000000e+00,0,0,0,2.472585e-05,5.714542e-06,5.714542e-06,0.000000e+00
129,5.359725e-02,3.922060e-01,0.000000e+00,0,0,0,2.542622e-05,6.140252e-06,6.140252e-06,0.000000e+00
130,5.335148e-02,3.986484e-01,0.000000e+00,0,0,0,2.589611e-05,6.507327e-06,6.507327e-06,0.000000e+00
131,5.306794e-02,3.990161e-01,0.000000e+00,0,0,0,2.643196e-05,6.891307e-06,6.891307e-06,0.000000e+00
132,5.272344e-02,3.938096e-01,0.000000e+00,0,0,0,2.703087e-05,7.306336e-06,7.306336e-06,0.000000e+00
133,5.230414e-02,3.833233e-01,0.000000e+00,0,0,0,2.766687e-05,7.749771e-06,7.749771e-06,0.000000e+00
134,5.181044e-02,3.739730e-01,0.000000e+00,0,0,0,2.831869e-05,8.214827e-06,8.214827e-06,0.000000e+00
135,5.125062e-02,3.689741e-01,0.000000e+00,0,0,0,2.897730e-05,8.694094e-06,8.694094e-06,0.000000e+00
136,5.063614e-02,3.647773e-01,0.000000e+00,0,0,0,2.981337e-05,9.180747e-06,9.180747e-06,0.000000e+00
137,4.997947e-02,3.823732e-01,0.000000e+00,0,0,0,3.071815e-05,9.668709e-06,9.668709e-06,0.000000e+00
138,4.929308e-02,4.075081e-01,0.000000e+00,0,0,0,3.159493e-05,1.015265e-05,1.015265e-05,0.000000e+00
139,4.858875e-02,4.321065e-01,0.000000e+00,0,0,0,3.243981e-05,1.062778e-05,1.062778e-05,0.000000e+00
140,4.787733e-02,4.559443e-01,0.000000e+00,0,0,0,3.324219e-05,1.109019e-05,1.109019e-05,0.000000e+00
141,4.716863e-02,4.788234e-01,0.000000e+00,0,0,0,3.399472e-05,1.153633e-05,1.153633e-05,0.000000e+00
