iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
146,1.427792e-01,1.121546e+00,2.172967e+01,18,58,34,2.222352e-04,6.261443e-05,2.361404e-06,6.176950e-05
147,1.434901e-01,1.121300e+00,1.901439e+01,18,58,34,2.169464e-04,6.130070e-05,2.290298e-06,6.044330e-05
148,1.425592e-01,1.130203e+00,2.167646e+01,18,59,33,2.012849e-04,6.233681e-05,2.382833e-06,6.144159e-05
149,1.401229e-01,1.163086e+00,2.019607e+01,17,59,37,2.084195e-04,6.040944e-05,2.295167e-06,5.958322e-05
150,1.381857e-01,1.143448e+00,1.948052e+01,18,60,31,1.973159e-04,5.913421e-05,2.385648e-06,5.818829e-05
151,1.358888e-01,1.108376e+00,1.988779e+01,17,60,35,1.912822e-04,5.855420e-05,2.309229e-06,5.766751e-05
152,1.339690e-01,1.142960e+00,1.687918e+01,17,60,37,1.950614e-04,6.101571e-05,2.395869e-06,6.005623e-05
153,1.330416e-01,1.110790e+00,1.780058e+01,17,61,32,1.802999e-04,5.239789e-05,2.322395e-06,5.145081e-05
154,1.320071e-01,1.071785e+00,1.560228e+01,17,61,34,1.827708e-04,5.588719e-05,2.377756e-06,5.491935e-05
155,1.308993e-01,1.067829e+00,1.493509e+01,17,62,29,1.752859e-04,5.382862e-05,2.312730e-06,5.285250e-05
156,1.297993e-01,9.871368e-01,1.455246e+01,17,62,42,1.648667e-04,4.816016e-05,2.347179e-06,4.717002e-05
157,1.287532e-01,8.779221e-01,1.358751e+01,16,62,41,1.566592e-04,4.457993e-05,2.277890e-06,4.360950e-05
158,1.275864e-01,8.438072e-01,1.360098e+01,17,63,42,1.486756e-04,4.242056e-05,2.300805e-06,4.142385e-05
159,1.261906e-01,8.399010e-01,1.395853e+01,16,63,41,1.487454e-04,4.602881e-05,2.236566e-06,4.504664e-05
160,1.264648e-01,8.462868e-01,1.342595e+01,17,64,43,1.394289e-04,4.223028e-05,2.237115e-06,4.124681e-05
161,1.281960e-01,7.937622e-01,1.348829e+01,16,64,42,1.362200e-04,3.935664e-05,2.181372e-06,3.839531e-05
162,1.293705e-01,7.448483e-01,1.267518e+01,17,65,43,1.314838e-04,3.620525e-05,2.166789e-06,3.522051e-05
163,1.292359e-01,7.402878e-01,1.250752e+01,16,65,42,1.233077e-04,2.971792e-05,2.100489e-06,2.877059e-05
164,1.304393e-01,7.026100e-01,1.098545e+01,17,66,25,1.253530e-04,3.395946e-05,2.058144e-06,3.301627e-05
165,1.310953e-01,7.172127e-01,1.086325e+01,16,66,42,1.164484e-04,3.147665e-05,2.021956e-06,3.054957e-05
166,1.306729e-01,6.353226e-01,1.015375e+01,18,67,43,1.109454e-04,2.872069e-05,1.981239e-06,2.778700e-05
167,1.325911e-01,5.158005e-01,1.007706e+01,17,67,43,1.035238e-04,2.537621e-05,1.930541e-06,2.447124e-05
168,1.326351e-01,5.008774e-01,9.152686e+00,20,64,42,1.014672e-04,2.343555e-05,1.868474e-06,2.258708e-05
169,1.336636e-01,5.209236e-01,8.939836e+00,20,64,42,9.807081e-05,2.212167e-05,1.818577e-06,2.125152e-05
170,1.356278e-01,5.386887e-01,8.822366e+00,21,65,42,9.372848e-05,2.082293e-05,1.779872e-06,2.002377e-05
171,1.344573e-01,5.014725e-01,8.677806e+00,21,65,42,8.787820e-05,2.042127e-05,1.727065e-06,1.963456e-05
172,1.361102e-01,4.417801e-01,8.577634e+00,21,65,42,8.157281e-05,1.913429e-05,1.673484e-06,1.836764e-05
173,1.375110e-01,4.110756e-01,8.337887e+00,21,65,42,7.722454e-05,1.536068e-05,1.633401e-06,1.467059e-05
