iter,u_fl,u_bd,u_in,div_fl,div_bd,div_in,p_fl,p_bd,p_in,nin,nbd
938,1.894430e-01,1.725967e-01,1.689976e-01,8.015060e-01,1.444045e+02,3.623898e+01,1.757216e+01,1.900660e+01,5.864091e+00,4967,5528
939,1.912193e-01,1.731887e-01,1.705910e-01,9.131908e-01,8.365420e+01,6.594038e+01,1.652897e+01,1.634204e+01,5.086860e+00,4951,5557
940,1.946989e-01,1.770462e-01,1.698709e-01,8.634090e-01,8.195834e+01,3.346418e+01,1.548745e+01,1.845557e+01,5.906990e+00,4972,5535
941,1.949142e-01,1.780797e-01,1.699542e-01,8.387804e-01,1.206713e+02,3.762515e+01,1.573882e+01,1.668661e+01,5.285907e+00,4980,5524
942,1.975394e-01,1.806694e-01,1.695246e-01,1.384308e+00,1.057831e+02,5.713687e+01,1.468512e+01,1.566797e+01,6.284589e+00,4982,5537
943,2.022062e-01,1.822401e-01,1.699925e-01,8.755779e-01,9.096386e+01,4.529581e+01,1.406114e+01,1.577740e+01,5.443150e+00,4999,5509
944,2.057678e-01,1.857218e-01,1.733631e-01,8.412671e-01,1.510478e+02,3.901881e+01,1.372939e+01,1.460488e+01,6.495586e+00,5011,5458
945,2.096694e-01,1.857118e-01,1.705653e-01,7.745199e-01,9.481831e+01,4.166167e+01,1.326717e+01,1.472177e+01,5.560321e+00,5018,5455
946,2.090066e-01,1.878921e-01,1.707018e-01,1.405853e+00,9.705542e+01,4.216397e+01,1.296921e+01,1.424048e+01,6.487528e+00,5039,5394
947,2.119997e-01,1.888747e-01,1.764464e-01,8.115435e-01,1.201859e+02,3.283281e+01,1.258710e+01,1.361405e+01,5.871784e+00,5036,5414
948,2.123937e-01,1.906229e-01,1.768245e-01,1.173843e+00,9.976847e+01,3.958122e+01,1.252859e+01,1.312191e+01,6.216130e+00,5020,5414
949,2.096764e-01,1.886094e-01,1.716692e-01,1.367207e+00,1.075231e+02,3.623439e+01,1.222717e+01,1.273224e+01,5.904008e+00,4973,5503
950,2.141462e-01,1.919949e-01,1.719090e-01,7.892876e-01,9.279031e+01,3.410771e+01,1.229766e+01,1.201253e+01,6.952425e+00,4975,5504
951,2.145127e-01,1.916486e-01,1.759966e-01,1.096030e+00,9.396071e+01,3.689574e+01,1.244391e+01,1.232225e+01,5.801497e+00,4960,5544
952,2.166406e-01,1.909256e-01,1.725387e-01,1.534154e+00,8.099625e+01,3.729810e+01,1.186715e+01,1.101419e+01,6.667818e+00,4945,5550
953,2.177009e-01,1.924786e-01,1.731028e-01,9.902682e-01,9.720389e+01,3.520573e+01,1.205814e+01,1.141724e+01,6.003269e+00,4975,5563
954,2.163311e-01,1.930899e-01,1.727564e-01,1.156983e+00,8.534959e+01,4.091201e+01,1.217022e+01,1.081312e+01,6.152322e+00,5004,5487
955,2.154269e-01,1.923739e-01,1.720675e-01,9.994049e-01,6.969129e+01,3.802740e+01,1.192852e+01,1.025241e+01,5.984642e+00,4975,5505
956,2.145950e-01,1.928055e-01,1.702978e-01,1.213371e+00,8.477608e+01,3.578481e+01,1.228027e+01,1.001647e+01,6.922873e+00,4996,5481
957,2.134554e-01,1.912632e-01,1.705510e-01,1.447156e+00,7.949444e+01,3.724203e+01,1.209400e+01,1.004724e+01,5.718320e+00,5020,5475
958,2.113330e-01,1.907442e-01,1.700713e-01,6.296844e-01,7.269717e+01,3.366533e+01,1.210769e+01,9.736484e+00,6.370157e+00,4972,5514
959,2.118731e-01,1.915972e-01,1.692819e-01,6.740570e-01,6.826686e+01,3.010610e+01,1.222934e+01,1.001879e+01,5.940473e+00,4989,5448
960,2.113186e-01,1.883267e-01,1.680270e-01,6.937218e-01,7.299223e+01,2.792270e+01,1.201631e+01,1.018833e+01,5.559355e+00,4968,5537
961,2.112650e-01,1.893630e-01,1.496631e-01,7.134247e-01,5.518185e+01,3.247353e+01,1.212484e+01,9.939027e+00,5.731543e+00,4945,5569
962,2.098251e-01,1.886557e-01,1.638016e-01,7.160187e-01,7.382357e+01,3.048202e+01,1.188807e+01,9.588719e+00,6.431658e+00,4957,5568
963,2.073476e-01,1.840890e-01,1.636829e-01,7.019424e-01,5.049009e+01,2.468054e+01,1.180772e+01,9.682919e+00,5.267340e+00,4977,5556
964,2.055731e-01,1.857023e-01,1.636946e-01,7.115364e-01,5.702115e+01,3.249872e+01,1.202595e+01,9.783660e+00,5.651315e+00,4976,5475
965,2.041944e-01,1.858611e-01,1.645942e-01,7.026672e-01,5.409272e+01,3.051379e+01,1.187397e+01,9.640798e+00,5.497002e+00,4980,5440
966,2.029852e-01,1.824338e-01,1.634167e-01,6.801987e-01,4.760205e+01,2.296571e+01,1.186070e+01,9.903100e+00,6.282948e+00,5014,5451
967,2.018006e-01,1.805534e-01,1.620995e-01,6.656933e-01,6.341867e+01,2.122442e+01,1.152037e+01,9.020374e+00,5.098344e+00,5005,5479
968,2.017586e-01,1.818213e-01,1.608361e-01,6.701107e-01,5.179065e+01,2.509998e+01,1.142639e+01,9.215547e+00,5.554215e+00,5003,5483
969,1.978185e-01,1.798005e-01,1.587435e-01,6.650314e-01,5.214703e+01,2.334605e+01,1.130153e+01,9.027287e+00,4.453882e+00,4994,5468
970,1.967812e-01,1.762186e-01,1.573656e-01,6.553040e-01,5.402393e+01,2.689706e+01,1.136300e+01,9.277271e+00,4.733883e+00,4971,5559
971,1.942341e-01,1.734951e-01,1.562183e-01,6.674600e-01,4.168948e+01,2.515557e+01,1.148607e+01,8.555749e+00,4.774944e+00,4996,5534
972,1.930294e-01,1.754900e-01,1.551846e-01,6.645279e-01,4.107084e+01,1.994280e+01,1.137691e+01,8.677098e+00,5.351100e+00,5020,5478
973,1.902939e-01,1.752733e-01,1.544970e-01,6.548882e-01,3.666371e+01,2.529801e+01,1.116492e+01,8.155560e+00,4.441392e+00,4996,5486
974,1.882797e-01,1.733073e-01,1.538308e-01,6.634903e-01,4.191729e+01,2.029707e+01,1.091532e+01,8.465354e+00,4.783039e+00,5004,5482
975,1.858568e-01,1.702801e-01,1.531897e-01,6.591644e-01,3.787446e+01,1.882661e+01,1.090202e+01,8.269340e+00,5.274667e+00,5002,5477
976,1.846870e-01,1.669373e-01,1.524907e-01,6.436844e-01,3.454432e+01,1.742312e+01,1.092051e+01,8.476335e+00,4.071617e+00,4980,5514
977,1.822199e-01,1.661959e-01,1.516585e-01,6.327744e-01,3.680600e+01,2.049108e+01,1.082553e+01,7.578749e+00,4.219564e+00,4996,5523
978,1.801997e-01,1.674812e-01,1.516844e-01,6.232605e-01,3.245361e+01,1.913618e+01,1.062777e+01,7.491532e+00,4.759529e+00,4976,5576
979,1.781339e-01,1.672140e-01,1.508386e-01,6.199341e-01,3.268725e+01,1.864681e+01,1.043249e+01,7.553524e+00,4.064400e+00,4992,5546
980,1.756187e-01,1.662336e-01,1.501233e-01,6.136169e-01,3.432407e+01,2.069233e+01,1.042819e+01,7.683892e+00,4.490904e+00,4989,5536
981,1.737216e-01,1.649887e-01,1.492338e-01,6.010971e-01,3.439443e+01,1.672489e+01,1.025474e+01,7.153025e+00,3.746926e+00,4999,5529
982,1.720900e-01,1.625137e-01,1.484672e-01,5.973587e-01,2.880343e+01,1.450115e+01,1.013690e+01,7.600912e+00,4.065023e+00,4970,5543
983,1.697510e-01,1.605588e-01,1.476630e-01,5.944939e-01,3.452795e+01,1.793561e+01,1.010558e+01,7.206378e+00,3.784952e+00,4974,5555
984,1.678513e-01,1.588683e-01,1.463907e-01,5.916595e-01,3.271613e+01,1.648287e+01,1.008596e+01,6.614226e+00,4.632133e+00,4975,5552
985,1.660478e-01,1.574019e-01,1.457102e-01,5.935135e-01,3.031504e+01,1.799121e+01,1.003759e+01,6.787270e+00,3.857457e+00,4960,5585
986,1.642947e-01,1.563444e-01,1.457101e-01,5.981026e-01,3.053481e+01,1.867630e+01,1.000261e+01,7.057324e+00,4.670386e+00,4955,5574
987,1.627427e-01,1.557194e-01,1.456463e-01,5.992355e-01,3.422575e+01,1.787343e+01,1.002329e+01,6.733891e+00,3.882986e+00,4976,5516
988,1.607757e-01,1.559158e-01,1.454709e-01,5.971069e-01,3.059859e+01,3.198579e+01,9.970091e+00,6.746892e+00,3.434005e+00,4982,5494
989,1.593052e-01,1.558079e-01,1.455022e-01,5.922413e-01,3.734097e+01,1.557351e+01,9.917532e+00,6.936710e+00,3.937218e+00,4992,5480
990,1.593610e-01,1.556409e-01,1.454122e-01,5.840559e-01,3.502305e+01,1.660514e+01,9.835374e+00,6.477981e+00,3.365215e+00,5012,5491
991,1.593371e-01,1.546389e-01,1.455417e-01,5.803261e-01,3.120518e+01,2.019716e+01,9.827979e+00,6.377355e+00,4.014207e+00,4980,5533
992,1.591623e-01,1.545798e-01,1.454529e-01,5.822639e-01,2.955559e+01,2.020564e+01,9.849945e+00,6.687741e+00,3.439336e+00,4977,5553
993,1.589166e-01,1.535832e-01,1.452746e-01,5.819187e-01,3.433816e+01,2.008050e+01,9.882204e+00,6.371622e+00,4.425036e+00,4967,5573
994,1.586416e-01,1.532339e-01,1.457041e-01,5.784492e-01,3.298505e+01,2.042959e+01,9.857798e+00,6.075937e+00,3.820433e+00,4981,5538
995,1.584455e-01,1.526833e-01,1.458089e-01,5.726600e-01,3.856874e+01,1.898624e+01,9.786230e+00,6.339117e+00,3.531909e+00,5010,5491
996,1.590801e-01,1.519569e-01,1.461393e-01,5.647761e-01,3.438088e+01,2.440834e+01,9.711072e+00,6.264408e+00,4.285151e+00,5001,5471
997,1.594343e-01,1.510372e-01,1.466494e-01,5.551310e-01,3.098669e+01,2.545865e+01,9.671031e+00,5.777711e+00,3.768677e+00,4999,5507
998,1.594629e-01,1.507203e-01,1.475617e-01,5.435066e-01,3.262189e+01,2.362996e+01,9.544875e+00,6.328526e+00,3.632803e+00,4993,5503
999,1.592946e-01,1.509390e-01,1.479865e-01,5.411148e-01,3.632618e+01,2.331641e+01,9.572868e+00,6.485504e+00,4.460214e+00,4981,5527
1000,1.603343e-01,1.515655e-01,1.484894e-01,5.406618e-01,3.607979e+01,2.337795e+01,9.571111e+00,6.040515e+00,4.019428e+00,5007,5498
1001,1.613622e-01,1.538734e-01,1.493012e-01,5.382109e-01,4.035406e+01,1.939860e+01,9.599841e+00,6.381604e+00,3.984169e+00,4983,5532
1002,1.622689e-01,1.543600e-01,1.501406e-01,5.345612e-01,3.942265e+01,2.367071e+01,9.546332e+00,6.771155e+00,3.644951e+00,4972,5530
1003,1.628678e-01,1.531380e-01,1.508500e-01,5.330200e-01,3.926181e+01,2.101384e+01,9.558770e+00,6.451774e+00,4.510505e+00,4994,5475
1004,1.631608e-01,1.561066e-01,1.554083e-01,5.326385e-01,3.731545e+01,3.841764e+01,9.494641e+00,6.540024e+00,4.150023e+00,4998,5489
1005,1.630188e-01,1.592020e-01,1.530318e-01,5.312996e-01,4.673618e+01,2.743815e+01,9.567879e+00,7.009945e+00,4.072333e+00,4987,5523
1006,1.626839e-01,1.559134e-01,1.538111e-01,5.270462e-01,4.969785e+01,2.642304e+01,9.605737e+00,6.791245e+00,4.317094e+00,4960,5553
1007,1.640659e-01,1.599866e-01,1.564196e-01,5.340614e-01,4.476480e+01,4.523792e+01,9.696172e+00,7.572396e+00,4.697626e+00,4990,5541
1008,1.649909e-01,1.619604e-01,1.565517e-01,5.766087e-01,4.851872e+01,3.101572e+01,9.801239e+00,7.588384e+00,4.558770e+00,4981,5566
1009,1.654658e-01,1.598263e-01,1.571506e-01,6.271572e-01,6.123450e+01,3.038432e+01,9.863201e+00,7.963900e+00,4.533231e+00,4961,5558
1010,1.655056e-01,1.599996e-01,1.583781e-01,1.023190e+00,5.654744e+01,3.255480e+01,9.859579e+00,8.538472e+00,5.237695e+00,4983,5520
1011,1.649659e-01,1.678783e-01,1.600945e-01,7.368183e-01,5.835376e+01,3.444505e+01,9.826357e+00,9.159091e+00,5.024011e+00,4976,5520
1012,1.642393e-01,1.678046e-01,1.599572e-01,7.870970e-01,7.122191e+01,3.280447e+01,9.917788e+00,9.832938e+00,4.705176e+00,4975,5529
1013,1.653410e-01,1.663419e-01,1.631772e-01,8.138771e-01,7.813986e+01,3.287106e+01,1.018942e+01,1.034820e+01,5.694762e+00,4997,5503
1014,1.658016e-01,1.644841e-01,1.626087e-01,1.516201e+00,7.620039e+01,3.591734e+01,1.029622e+01,1.160004e+01,5.381633e+00,5002,5494
1015,1.658413e-01,1.666819e-01,1.628646e-01,8.480821e-01,9.212535e+01,3.388422e+01,1.106760e+01,1.336664e+01,4.721799e+00,4968,5507
1016,1.656004e-01,1.751475e-01,1.647157e-01,8.511648e-01,9.363879e+01,6.440229e+01,1.323606e+01,1.331381e+01,5.965067e+00,4984,5480
1017,1.652901e-01,1.682612e-01,1.640891e-01,8.874617e-01,9.705641e+01,3.656542e+01,1.301719e+01,1.526876e+01,5.508084e+00,4987,5513
1018,1.650695e-01,1.669302e-01,1.632796e-01,9.185619e-01,9.576568e+01,3.465722e+01,1.373705e+01,1.782988e+01,4.758184e+00,4948,5541
1019,1.659937e-01,1.740627e-01,1.633960e-01,9.102178e-01,1.205435e+02,3.268154e+01,1.676774e+01,1.654535e+01,5.958023e+00,4991,5505
1020,1.664577e-01,1.688020e-01,1.652479e-01,9.377069e-01,8.872990e+01,3.670505e+01,1.582210e+01,1.770940e+01,5.392572e+00,5012,5490
1021,1.664943e-01,1.697639e-01,1.653850e-01,9.260464e-01,8.430640e+01,8.572252e+01,1.634503e+01,1.618317e+01,6.718142e+00,4988,5508
1022,1.679803e-01,1.688023e-01,1.659220e-01,9.954400e-01,9.829985e+01,3.719640e+01,1.627846e+01,1.999942e+01,5.681576e+00,4995,5489
1023,1.708719e-01,1.708570e-01,1.664016e-01,9.254761e-01,8.897117e+01,6.340489e+01,1.754952e+01,1.902507e+01,5.076471e+00,4986,5494
1024,1.748740e-01,1.747161e-01,1.660239e-01,1.013206e+00,8.240283e+01,4.258612e+01,1.713970e+01,1.739743e+01,6.173698e+00,4980,5519
1025,1.793783e-01,1.756781e-01,1.675514e-01,9.724998e-01,1.090080e+02,7.098161e+01,1.661846e+01,1.956717e+01,5.397963e+00,4959,5527
1026,1.808588e-01,1.772420e-01,1.673032e-01,7.932663e-01,1.685715e+02,3.681163e+01,1.665003e+01,1.819370e+01,6.616710e+00,4977,5497
1027,1.833705e-01,1.783231e-01,1.719979e-01,1.083151e+00,8.152854e+01,4.593675e+01,1.583338e+01,1.754534e+01,5.510665e+00,4991,5525
1028,1.875400e-01,1.807329e-01,1.728562e-01,9.628067e-01,1.227671e+02,6.402315e+01,1.552728e+01,1.660486e+01,6.837308e+00,4980,5538
1029,1.906032e-01,1.833409e-01,1.733177e-01,1.108894e+00,1.298533e+02,3.190218e+01,1.450346e+01,1.560472e+01,5.953368e+00,4977,5502
1030,1.936388e-01,1.844803e-01,1.749497e-01,1.520012e+00,9.301090e+01,4.101809e+01,1.436102e+01,1.553216e+01,4.953558e+00,4967,5523
1031,1.966347e-01,1.877811e-01,1.749510e-01,8.261633e-01,1.504406e+02,3.733199e+01,1.406122e+01,1.657759e+01,6.238841e+00,4983,5489
1032,1.987857e-01,1.880556e-01,1.750267e-01,1.247208e+00,1.293304e+02,3.329965e+01,1.435977e+01,1.445753e+01,5.145070e+00,4967,5538
1033,1.984470e-01,1.899558e-01,1.765737e-01,1.102333e+00,8.756172e+01,3.641435e+01,1.400296e+01,1.430624e+01,6.230074e+00,4969,5511
1034,2.026089e-01,1.925498e-01,1.770143e-01,9.243202e-01,1.179349e+02,3.711479e+01,1.292353e+01,1.453070e+01,5.305192e+00,4965,5515
1035,2.062198e-01,1.939064e-01,1.740368e-01,8.176594e-01,1.050595e+02,3.520795e+01,1.315464e+01,1.381621e+01,6.259402e+00,4975,5513
1036,2.066433e-01,1.952592e-01,1.739082e-01,7.394180e-01,8.851105e+01,2.813647e+01,1.259811e+01,1.287965e+01,5.442101e+00,4975,5506
1037,2.102454e-01,1.955408e-01,1.786909e-01,7.065926e-01,8.244423e+01,2.509865e+01,1.245990e+01,1.256485e+01,6.538320e+00,4968,5515
1038,2.096321e-01,1.947197e-01,1.778115e-01,5.951233e-01,9.238260e+01,2.955349e+01,1.249041e+01,1.254437e+01,5.537761e+00,4990,5494
1039,2.094445e-01,1.961009e-01,1.722426e-01,1.149796e+00,8.352423e+01,2.773583e+01,1.236675e+01,1.167956e+01,6.624606e+00,4975,5516
1040,2.114227e-01,1.988031e-01,1.764459e-01,9.732590e-01,9.345650e+01,3.319150e+01,1.241348e+01,1.129366e+01,5.667974e+00,4982,5510
1041,2.102462e-01,1.957161e-01,1.759833e-01,6.125793e-01,8.512586e+01,3.211637e+01,1.256443e+01,1.115262e+01,6.453135e+00,5001,5491
1042,2.113985e-01,1.986804e-01,1.758490e-01,6.339111e-01,6.326405e+01,2.936656e+01,1.237712e+01,1.135027e+01,5.716669e+00,4996,5471
1043,2.106794e-01,1.975563e-01,1.712510e-01,1.232109e+00,8.952383e+01,3.444933e+01,1.224356e+01,1.059046e+01,6.663517e+00,4979,5499
1044,2.118142e-01,1.963919e-01,1.715404e-01,6.335144e-01,6.973548e+01,2.589170e+01,1.227490e+01,1.047398e+01,5.624446e+00,5008,5507
1045,2.091413e-01,1.980276e-01,1.723127e-01,6.625824e-01,7.875407e+01,2.500424e+01,1.243359e+01,1.048807e+01,6.643065e+00,4992,5518
1046,2.085914e-01,1.942463e-01,1.723532e-01,9.717331e-01,6.895222e+01,2.914812e+01,1.246432e+01,1.030773e+01,5.434364e+00,4992,5465
1047,2.088792e-01,1.947813e-01,1.737565e-01,9.010472e-01,6.649438e+01,3.084816e+01,1.271962e+01,1.002928e+01,6.272092e+00,5000,5421
1048,2.079130e-01,1.954226e-01,1.720436e-01,6.458817e-01,5.725021e+01,2.559663e+01,1.226070e+01,1.021066e+01,5.682064e+00,4994,5472
1049,2.075868e-01,1.918433e-01,1.688550e-01,6.380539e-01,7.037502e+01,3.029762e+01,1.214645e+01,1.036682e+01,6.480819e+00,4993,5504
1050,2.049311e-01,1.917824e-01,1.662046e-01,6.882515e-01,4.866049e+01,2.854258e+01,1.216139e+01,1.016565e+01,5.414554e+00,4991,5535
1051,2.035598e-01,1.910307e-01,1.638910e-01,7.094803e-01,6.399889e+01,2.115533e+01,1.223890e+01,1.041053e+01,6.282941e+00,4983,5506
1052,2.027261e-01,1.883859e-01,1.624883e-01,7.018051e-01,5.411320e+01,2.509697e+01,1.221416e+01,9.731379e+00,5.099538e+00,4996,5535
1053,2.015414e-01,1.846012e-01,1.612850e-01,7.187729e-01,4.411330e+01,2.816242e+01,1.193738e+01,9.792603e+00,5.774832e+00,5007,5506
1054,1.994352e-01,1.868829e-01,1.599135e-01,7.173615e-01,5.408076e+01,2.185424e+01,1.192522e+01,9.654659e+00,5.275148e+00,5024,5479
1055,1.978941e-01,1.864622e-01,1.590979e-01,6.949768e-01,4.728752e+01,2.592455e+01,1.174107e+01,9.949711e+00,5.896597e+00,5038,5458
1056,1.971367e-01,1.851159e-01,1.582843e-01,6.915379e-01,4.908186e+01,2.429621e+01,1.158613e+01,9.334546e+00,4.838948e+00,4982,5450
1057,1.957603e-01,1.799691e-01,1.576113e-01,6.663132e-01,4.331224e+01,2.077592e+01,1.145887e+01,9.706766e+00,5.571696e+00,4981,5455
1058,1.929747e-01,1.786394e-01,1.571061e-01,6.536789e-01,4.542824e+01,1.599490e+01,1.146409e+01,8.679463e+00,4.514410e+00,4985,5507
1059,1.909675e-01,1.800627e-01,1.568100e-01,6.666412e-01,4.667445e+01,1.973077e+01,1.142785e+01,8.988225e+00,5.096796e+00,4991,5552
1060,1.908671e-01,1.799162e-01,1.562652e-01,6.645508e-01,3.935154e+01,1.833765e+01,1.134844e+01,8.942390e+00,5.861597e+00,5028,5517
1061,1.892396e-01,1.781206e-01,1.561819e-01,6.513062e-01,4.382659e+01,2.178224e+01,1.114988e+01,9.037080e+00,5.101832e+00,5001,5546
1062,1.871413e-01,1.757864e-01,1.556407e-01,6.560507e-01,4.038434e+01,2.039071e+01,1.086402e+01,8.319529e+00,4.240727e+00,4997,5534
1063,1.856097e-01,1.724286e-01,1.551952e-01,6.148834e-01,3.972033e+01,1.819596e+01,1.085300e+01,8.718717e+00,4.926939e+00,5027,5471
1064,1.838538e-01,1.683799e-01,1.545667e-01,6.089363e-01,3.701680e+01,1.397765e+01,1.072225e+01,7.845511e+00,4.110762e+00,5001,5459
1065,1.827461e-01,1.692013e-01,1.544618e-01,5.967064e-01,4.128671e+01,2.284037e+01,1.051838e+01,7.970532e+00,4.703825e+00,4968,5502
1066,1.797820e-01,1.695388e-01,1.538380e-01,6.096420e-01,3.225006e+01,1.551637e+01,1.048297e+01,8.047871e+00,5.554299e+00,4978,5555
1067,1.793251e-01,1.698073e-01,1.517794e-01,6.201706e-01,3.943506e+01,1.446728e+01,1.046766e+01,8.182801e+00,4.501104e+00,4998,5536
1068,1.774174e-01,1.690656e-01,1.507085e-01,6.196213e-01,3.890712e+01,1.748842e+01,1.042534e+01,7.555146e+00,3.889889e+00,5008,5489
1069,1.742252e-01,1.680515e-01,1.520381e-01,6.104279e-01,3.281627e+01,1.649110e+01,1.031574e+01,7.911068e+00,4.620826e+00,5011,5489
1070,1.724347e-01,1.665643e-01,1.512321e-01,6.068268e-01,3.440725e+01,1.809978e+01,1.033546e+01,7.453539e+00,3.994028e+00,5007,5516
1071,1.698831e-01,1.648656e-01,1.507097e-01,6.033821e-01,3.514025e+01,1.965999e+01,1.024957e+01,6.917184e+00,4.665211e+00,5021,5540
1072,1.691571e-01,1.631848e-01,1.496746e-01,5.956421e-01,2.995136e+01,2.710986e+01,1.009556e+01,7.158790e+00,4.070414e+00,4999,5537
1073,1.669173e-01,1.617477e-01,1.485139e-01,6.001015e-01,3.308400e+01,1.361517e+01,1.020907e+01,7.262953e+00,4.780055e+00,4981,5547
1074,1.648237e-01,1.601288e-01,1.493192e-01,6.047173e-01,3.551466e+01,1.646600e+01,1.025319e+01,6.958896e+00,4.001672e+00,4963,5555
1075,1.635912e-01,1.594100e-01,1.471540e-01,6.050644e-01,3.282527e+01,1.596346e+01,1.027704e+01,7.091633e+00,3.532708e+00,4985,5516
1076,1.611992e-01,1.582178e-01,1.469095e-01,6.019554e-01,3.127515e+01,1.833333e+01,1.023524e+01,7.189375e+00,4.126594e+00,4988,5504
1077,1.603368e-01,1.574469e-01,1.485618e-01,5.963421e-01,3.150942e+01,1.897637e+01,1.015652e+01,6.534041e+00,3.499192e+00,5002,5477
1078,1.594600e-01,1.563774e-01,1.486470e-01,5.885963e-01,3.049370e+01,1.541923e+01,1.004377e+01,6.896501e+00,3.972574e+00,5002,5491
1079,1.596714e-01,1.555515e-01,1.486467e-01,5.817299e-01,3.411936e+01,3.539333e+01,9.974305e+00,6.926944e+00,3.784741e+00,4991,5495
1080,1.603036e-01,1.553623e-01,1.485736e-01,5.855331e-01,3.298758e+01,1.879908e+01,9.995601e+00,6.428267e+00,4.407715e+00,4995,5531
1081,1.613526e-01,1.552675e-01,1.480409e-01,5.874481e-01,3.307061e+01,1.900253e+01,1.001563e+01,6.715856e+00,3.746970e+00,4995,5526
1082,1.620188e-01,1.542370e-01,1.484827e-01,5.869770e-01,3.242331e+01,2.639134e+01,9.983805e+00,6.798970e+00,4.901221e+00,4995,5536
1083,1.621752e-01,1.542819e-01,1.487771e-01,5.840468e-01,3.302033e+01,3.337365e+01,9.969138e+00,6.375770e+00,4.265745e+00,4995,5517
1084,1.621618e-01,1.543685e-01,1.491868e-01,5.787730e-01,3.623246e+01,3.065517e+01,9.890962e+00,6.596898e+00,3.991473e+00,5018,5519
1085,1.633833e-01,1.546232e-01,1.497425e-01,5.716925e-01,3.682533e+01,2.682687e+01,9.777503e+00,6.675323e+00,4.892771e+00,5017,5501
1086,1.647614e-01,1.546519e-01,1.519897e-01,5.628920e-01,3.522537e+01,2.478311e+01,9.660573e+00,6.259221e+00,4.322892e+00,5003,5503
1087,1.662122e-01,1.547110e-01,1.527065e-01,5.623932e-01,3.410244e+01,3.233418e+01,9.744211e+00,6.504192e+00,4.120098e+00,5031,5472
1088,1.672711e-01,1.547317e-01,1.530552e-01,5.613327e-01,3.455535e+01,2.804424e+01,9.771460e+00,6.658139e+00,3.656655e+00,5019,5526
1089,1.677568e-01,1.555465e-01,1.539793e-01,5.567837e-01,4.001073e+01,3.806431e+01,9.732573e+00,6.368906e+00,4.580416e+00,5008,5522
1090,1.673718e-01,1.556183e-01,1.555630e-01,5.527663e-01,4.090958e+01,2.613976e+01,9.738078e+00,6.596968e+00,4.076299e+00,5011,5501
1091,1.680444e-01,1.567840e-01,1.566321e-01,5.696106e-01,3.905597e+01,3.384475e+01,9.824675e+00,6.821510e+00,3.974914e+00,5017,5494
1092,1.699561e-01,1.578633e-01,1.576990e-01,5.874329e-01,4.069296e+01,2.234870e+01,9.859084e+00,6.664373e+00,4.961843e+00,5012,5495
1093,1.712084e-01,1.585266e-01,1.586851e-01,6.507511e-01,5.170651e+01,4.175356e+01,9.798043e+00,6.837501e+00,4.456969e+00,5011,5493
1094,1.718621e-01,1.602299e-01,1.594269e-01,6.028824e-01,5.029419e+01,3.015194e+01,1.004299e+01,7.184221e+00,4.339408e+00,5006,5494
1095,1.716063e-01,1.602911e-01,1.622475e-01,6.033173e-01,4.822716e+01,3.867770e+01,1.015336e+01,7.496192e+00,5.402152e+00,4996,5506
1096,1.703146e-01,1.610789e-01,1.621979e-01,6.044731e-01,5.797501e+01,5.138775e+01,1.006211e+01,8.004648e+00,4.817171e+00,4985,5540
1097,1.723623e-01,1.627619e-01,1.627145e-01,6.315517e-01,6.411692e+01,3.047964e+01,9.969556e+00,8.257999e+00,4.657474e+00,4982,5533
1098,1.739868e-01,1.633815e-01,1.655760e-01,6.795559e-01,5.537059e+01,5.076340e+01,1.003253e+01,8.780551e+00,5.781053e+00,4992,5523
1099,1.744882e-01,1.639574e-01,1.652571e-01,7.705498e-01,6.462487e+01,2.536882e+01,1.023184e+01,9.986425e+00,5.080477e+00,4967,5516
1100,1.741050e-01,1.670594e-01,1.660028e-01,7.929258e-01,7.343383e+01,3.698509e+01,1.036825e+01,1.010838e+01,4.847038e+00,4953,5534
1101,1.726400e-01,1.685952e-01,1.680031e-01,8.305931e-01,8.159119e+01,3.487032e+01,1.038094e+01,1.107172e+01,5.976576e+00,4958,5536
1102,1.741275e-01,1.664458e-01,1.679129e-01,8.386669e-01,6.630766e+01,2.572161e+01,1.019650e+01,1.322793e+01,5.152481e+00,4965,5549
1103,1.756031e-01,1.691479e-01,1.708084e-01,8.727465e-01,8.610143e+01,3.734925e+01,1.205538e+01,1.286790e+01,4.782881e+00,4968,5541
1104,1.754766e-01,1.685869e-01,1.699861e-01,1.072071e+00,8.701382e+01,3.482623e+01,1.218493e+01,1.525636e+01,5.880417e+00,5002,5502
