iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
110,1.020349e-01,2.530325e+00,4.023217e+00,12,63,39,4.026461e-05,5.299176e-06,1.004302e-06,5.370244e-06
111,1.012336e-01,2.535033e+00,3.994759e+00,12,63,39,4.553924e-05,5.978573e-06,1.016185e-06,6.024611e-06
112,1.005357e-01,2.518063e+00,3.962107e+00,12,62,40,5.170022e-05,6.645978e-06,1.028914e-06,6.664098e-06
113,1.002539e-01,2.481232e+00,3.916650e+00,12,62,40,5.583404e-05,7.305426e-06,1.046785e-06,7.296997e-06
114,9.992964e-02,2.427850e+00,3.851711e+00,12,62,40,6.084188e-05,7.823127e-06,1.069428e-06,7.787725e-06
115,9.950791e-02,2.362612e+00,3.809965e+00,12,62,39,6.687118e-05,8.171381e-06,1.098201e-06,8.109540e-06
116,9.894303e-02,2.345133e+00,3.773669e+00,12,62,39,7.408895e-05,8.750491e-06,1.133301e-06,8.780675e-06
117,9.823932e-02,2.330241e+00,3.720195e+00,12,62,39,8.155855e-05,9.866212e-06,1.172503e-06,9.857967e-06
118,9.755374e-02,2.326372e+00,3.684835e+00,25,58,34,8.755629e-05,1.089830e-05,1.213107e-06,1.085300e-05
119,9.728293e-02,2.570255e+00,3.897955e+00,25,58,34,9.508581e-05,1.141087e-05,1.257482e-06,1.132718e-05
120,9.700850e-02,2.677941e-01,4.612659e+00,25,58,34,1.145120e-04,1.334764e-05,1.304340e-06,1.324335e-05
121,9.673347e-02,2.988873e-01,4.729657e+00,25,58,34,1.176878e-04,1.310809e-05,1.358994e-06,1.296773e-05
122,9.637352e-02,3.275642e-01,4.969614e+00,25,58,34,1.233846e-04,1.425814e-05,1.415708e-06,1.387524e-05
123,9.588082e-02,3.571444e-01,5.224464e+00,25,58,34,1.300998e-04,1.563795e-05,1.474225e-06,1.525746e-05
124,9.536058e-02,3.763342e-01,5.498179e+00,25,58,34,1.342788e-04,1.656898e-05,1.532012e-06,1.611237e-05
125,9.540361e-02,3.983860e-01,5.759389e+00,25,58,33,1.428388e-04,1.766472e-05,1.591364e-06,1.717009e-05
