iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
170,1.419467e-01,1.042954e+01,1.365575e+01,17,63,41,1.058134e-04,1.839667e-05,1.847760e-06,1.763235e-05
171,1.406154e-01,1.013213e+01,1.283697e+01,17,64,41,8.393011e-05,1.592784e-05,1.796565e-06,1.516292e-05
172,1.410616e-01,1.126136e+02,1.294878e+01,17,64,41,8.837094e-05,1.405488e-05,1.748112e-06,1.337959e-05
173,1.376140e-01,1.213031e+01,1.313089e+01,16,63,40,7.867372e-05,1.139501e-05,1.718404e-06,1.074177e-05
174,1.370752e-01,1.224648e+01,1.340060e+01,16,63,40,8.503665e-05,1.684174e-05,1.661933e-06,1.662900e-05
175,1.379398e-01,1.566707e+01,1.336005e+01,16,62,39,8.089629e-05,1.473490e-05,1.618124e-06,1.454796e-05
176,1.352776e-01,1.499474e+01,1.304357e+01,16,62,39,7.258623e-05,1.066128e-05,1.599808e-06,1.036239e-05
177,1.332654e-01,1.557286e+01,1.349641e+01,16,63,39,7.201327e-05,1.014667e-05,1.555657e-06,9.518472e-06
178,1.324906e-01,1.428777e+01,1.386566e+01,16,63,39,6.671487e-05,8.933740e-06,1.498792e-06,8.666068e-06
179,1.315387e-01,1.294523e+01,1.344123e+01,16,63,39,6.010824e-05,8.016343e-06,1.480664e-06,7.741389e-06
180,1.310457e-01,1.206127e+01,1.656164e+01,16,63,39,9.644197e-05,1.015403e-05,1.491184e-06,9.601182e-06
181,1.305641e-01,1.764679e+01,1.324275e+01,16,64,39,6.372606e-05,9.568716e-06,1.425903e-06,9.175861e-06
182,1.302644e-01,1.708586e+01,1.324885e+01,16,64,39,5.510603e-05,6.756777e-06,1.358384e-06,6.472829e-06
183,1.297634e-01,1.633857e+01,1.316341e+01,16,64,39,4.803751e-05,6.087484e-06,1.349143e-06,5.803860e-06
184,1.289746e-01,1.520206e+01,1.296967e+01,16,64,39,4.105382e-05,5.522533e-06,1.401434e-06,5.340447e-06
185,1.290035e-01,2.519303e+01,1.251733e+01,15,63,38,4.002918e-05,8.400865e-06,1.409521e-06,8.084015e-06
186,1.285680e-01,1.388548e+01,1.292721e+01,15,63,38,4.199513e-05,9.083628e-06,1.342848e-06,8.880532e-06
187,1.281670e-01,1.292749e+01,1.329272e+01,15,63,38,4.188827e-05,6.767624e-06,1.277068e-06,6.620066e-06
188,1.273293e-01,1.224257e+01,1.270149e+01,15,63,38,3.585929e-05,4.271693e-06,1.271147e-06,3.899249e-06
189,1.260906e-01,1.710937e+01,1.303701e+01,15,63,38,4.488136e-05,5.727851e-06,1.300799e-06,5.227495e-06
190,1.257222e-01,1.560841e+01,1.255863e+01,15,64,38,3.237092e-05,3.611834e-06,1.322450e-06,3.279999e-06
191,1.252656e-01,1.408896e+01,1.260840e+01,15,64,38,3.441586e-05,3.776614e-06,1.308918e-06,3.541980e-06
192,1.248794e-01,1.272764e+01,1.245257e+01,15,64,38,3.287024e-05,4.263060e-06,1.276925e-06,4.105184e-06
193,1.244824e-01,1.186770e+01,1.232947e+01,15,64,38,3.849511e-05,4.660585e-06,1.258979e-06,4.406875e-06
194,1.240811e-01,1.108188e+01,1.180355e+01,15,64,38,3.524247e-05,3.982185e-06,1.259584e-06,3.654592e-06
195,1.241297e-01,1.020425e+01,1.170236e+01,15,65,38,3.897225e-05,5.049946e-06,1.269020e-06,4.728829e-06
196,1.241061e-01,1.528558e+01,1.166146e+01,15,65,38,4.170810e-05,4.499938e-06,1.283477e-06,4.175799e-06
197,1.247278e-01,3.712659e+01,1.177415e+01,14,63,37,4.464439e-05,5.112758e-06,1.298546e-06,5.224795e-06
198,1.261961e-01,2.317394e+01,1.132444e+01,14,63,37,5.315938e-05,6.285766e-06,1.306835e-06,6.370413e-06
199,1.274439e-01,1.181975e+01,1.118658e+01,14,63,37,5.496598e-05,7.253692e-06,1.315542e-06,7.312600e-06
200,1.283311e-01,1.068952e+01,1.009828e+01,14,63,37,6.443360e-05,8.416270e-06,1.326452e-06,8.445425e-06
201,1.288232e-01,2.950244e+01,1.090313e+01,14,64,37,6.824209e-05,8.446020e-06,1.339925e-06,8.453475e-06
202,1.288795e-01,1.485834e+01,1.079521e+01,14,64,37,7.419257e-05,9.440438e-06,1.358400e-06,9.423106e-06
203,1.289340e-01,1.435371e+01,1.073107e+01,14,64,37,8.561592e-05,1.053435e-05,1.383507e-06,1.061788e-05
204,1.289380e-01,1.363378e+01,1.051132e+01,14,64,37,9.227508e-05,1.180182e-05,1.413149e-06,1.184705e-05
205,1.289505e-01,2.166907e+01,1.038513e+01,14,64,37,1.092089e-04,1.328306e-05,1.444051e-06,1.328398e-05
206,1.286708e-01,1.197305e+01,9.947394e+00,14,64,37,1.035645e-04,1.407966e-05,1.481666e-06,1.403432e-05
207,1.285157e-01,1.212685e+01,9.978365e+00,14,65,37,1.259657e-04,1.611860e-05,1.518009e-06,1.603521e-05
